content,label
常年招工：数控车床操作工十名，编程师傅，加工中心编程师傅两名，操作工五名，工资操作工6000起步，编程师傅8000—15000，工作地点八门城镇宝芦公路北侧，联系电话，微信同步。,0
天津天海同步科技有限公司是生产汽车同步器及相关产品的上市公司，用汗水浇灌收获，以实干笃定前行！给各位工友拜年！祝各位工友，财源茂盛，万事如意，身体健康，家庭幸福！现诚招聘：1、数控工人若干，综合工资7000元/月+。主要负责检验产品过程质量，按图纸加工产品，按公司计划完成产量。2、机修电工1人，45周岁以下，有电工证，综合工资6000+元/月。维修保养改善改造公司设备。3、成本分析2人，要求本科学历，初级证，有3年以上制造业工作经验，年龄不大于40岁，双休，薪资面议！综合福利：五险一金、带薪年假，餐补，交通住宿综合补贴、工龄补贴、学历补，技能补贴，夜班补贴，高温补贴等班车路线：姜家场、大六分，六堡、李家湾子、七堡、八堡、独流、普提洼、开发区金海道5号。联系人：张振旭老师联系电话：（微信同步）公司地址：天津静海开发区金海道5号正月初七开工大吉，每天九点接待面试同志！欢迎大家咨询参观车间，希望我们合作共赢，共谋发展，一起向未来！,0
大港电器厂，长白班！！包吃（不用做**酸）返费15/1000年底结清。全部长白班，不穿无尘衣，坐着上班，工作特别轻松！！在职率特别高！！大家放心送人！！公司主要生产小家电，除草机，没有大的东西！！岗位一，电机车间、装配车间操作工，男（个别女的可以安排），17-45岁，18一小时，坐着上班，长白班，综合工资5500以上！！！岗位二：注塑工，两班倒，17/小时，白班187/天，夜班224/天！综合工资5500以上做满7天可以预支生活费。,0
"工作舒心，车间环境好！奔驰—本特勒汽车系统★??210—230元/天+管吃住主要生产:奔驰，宝马汽车配件。岗位：操作工，质检，机器人焊接等辅助岗位，活简单好干，节奏性慢，非常轻松。操作工，男女不限:18—45周岁工资待遇：白班20元/小时，夜班21元/小时，综合工资:6000—6800元/月每月5号开工资（考勤周期为当月25号到下月24号)每周可预支500元生活费。六个月后可转为正式工:底薪2180+绩效奖1000+全勤200+夜班补助等综合工资:7000元以上，缴纳五险。免费吃住：管两餐，中餐、晚餐，夜班也是一样。住宿6人间，独立卫生间，空调，热水器，水电费平摊，住宿公寓，班车10分钟。所有节假日免费发放福利及现金奖励，奖励300-1000不等。入职费用：45元满月报销。工作地点：天津北辰开发区……………………………………注:（试用期带薪培训3天)，旷离、未满月3天试用期工资不予发放！,",0
"宁河地板厂大量招聘:男，48岁以下，吃苦耐劳，12小时两班倒，半个月一倒班，吃饭一天自己承担4元，早餐1元，中餐1.5元，晚餐1.5元，住宿免费；（1）油压部门，48以下男试用期20天，前10天137元，后11天.一天180元,试用期过后计件220/300元，多劳多；（2）开槽部门，男45以下，试用期7天，每天137元..试用期过后计件，平均5000元左右；（3）报装部门，常白班，男女18/35..试用期半个月，一天137元，也是计件工资，试用期后计件；（4）粉料部门50以下，计件，36元一吨，环境稍差，有粉尘，（5）滚轮部门男18/45..7天试用期一天149元，过后计件，多劳多开，6000元以上没问题，每月20号发工资，不干员工提前一月打辞职，工厂以计件为主，综合工资5000/9000元；工作地点:天津宁河区。必须有48小时内的检测证明(阴性)没有任何费用，带身份证就可以。可以电话联系",0
宁河长城汽车配件厂急聘男女操作工要求:18--50周岁，能接受12小时两班倒，上八点半下八半点，每工作两个小时休息15分钟，中午吃饭半小时，下午吃饭半小时，实际工作时间10小时左右。薪资待遇:200元/天，夜班补助10元餐补。加班有加班费，综合工资；5500～6500之间食宿:提供住宿，水电费均摊，上下班班车接送；工作餐两餐；工作地点:宁河经济开发区财富热线；微信同步,0
自行车烤漆，招聘枪手两名。工资7500保低。王庆坨开发区嬴通院里。电话,0
招搓丝机二把刀2名，两班倒，有班车接送，常年不放假，地址杨柳庄，电话于总,0
长白班，王稳庄开发区，复合材料厂，线体或仓库，男工18～40以下，上八下八，190元/天，加班一小时20元。押3天后一天一结，管吃住，要求能工作45天以上，3个月后可免费转正上五险。戴眼镜不要，工作量轻，简单好干管理松。报名电话宝刚劳务-鸿磊,0
天津武清区东马圈汇利百亿工业园，不锈钢制品厂长期招聘，氩弧焊工，金属打磨工数名，有不锈钢展柜，家具五金经验者优先，工资7000-12000，有意者电话联系，张先生,0
天津武清18-50周岁男工铆工33元一小时要求会看图普焊月结30元一小时打磨工月结24元一小时冲压工月结22元一小时每天工作8-11小时住宿;押金100元，工服安全鞋自带。工资：每月月底发上月工资，中途可以预支生活费联系电话：,0
钢管厂招工，出库的保底6000，打包的保底6000，开操作台保底5000，有全勤奖，超产奖，男女不限只要会干，地址刘祥庄，上24，歇24，大屯蔡公庄可以接送，,0
提20。涨钱了！津南电子厂180-240天新签企业，一手单介绍人有奖励可以看车间，随时面试附近电子厂，招聘女临时工（男工有设备操作基础的要2个），年龄18-40.上八下八，管吃管住，有班车，工作轻松，企业管理人性化，恒温车间，坐着工作，基本工资白班180/天，加绩效210左右基本工资夜班200天，加绩效240左右工作努力的更高，工资2天后日结，最少干20天一周一倒班，每月出勤满26天奖200名额有限，抓紧报名报名地址：西青区大寺镇赤龙澜园底商同创人力,0
汉沽开发区集装箱厂，不是流水线，需要焊工50名，油漆工10名。男45岁以下，二保焊熟练工。工资待遇:10.5小时工作时间，上七点半下六点半。320元/天保底工资，产出后按产出计算，320--450之间每天！管住，水电费均摊，加交通补贴5元/天，餐补10元/天。每个月25号左右发上个月工资，工作满七天可预支生活费，工作不满一个月扣三天工资。入职需要职业体检报告，工作满三个月给报销。报名热线:,0
欧文托普（天津）暖通设备有限公司岗位：质检员要求：会看图纸，懂电脑word，excel操作，有质检工作经验，会3D测量仪佳，男女不限待遇：六险一金（补充医疗保险员工及员工子女），带薪年假，生日福利，节日福利，年度体检，取暖补助，防暑降温费，加班费上班时间：三班倒，8小时工作制工作地点：武清开发区广源道36号联东工业园联系电话：,0
马聪散热器招摘件一名，活多全是铜吕联系电话，,0
招男女工数名工资4000-8000电话,0
天津蓟州空调配件厂：入职0费用，不体检！不用**酸！大龄工！夫妻间！主要生产格力空调曲轴、法兰，招聘岗位：机加工，检验等，男女不限18-58周岁，包吃住，管三餐，个人计件：月薪4000-6000，半月一倒班，每月15号发上月工资！上七点下七点，每天工作10.5小时，工作轻松，自由！！！报名电话,0
天津博迈科，因工作量增大，现招二保焊多名，要求做探伤，380-400八小时，加班另算，铆工多名380-400八小时，加班另算，学徒工240半小时加班另算,0
朋友们有没有干氩弧焊的，本厂就用一个人，长年有活，计件工资，多干多挣，男，女不现，本厂就干，折叠小三轮，电话，,0
招长期工保底五千五加满勤加伙食费补助招天车工一名地址杨家场金鼎原钢管有限公司电话高厂,0
北方最高薪企业****??【天津集装箱运输】??招聘：男工年龄为20-45岁长白班（少数个别岗位有夜班）?视力正常，身体健康、无传染疾病，适应重工业劳动强度工作时间：12小时以上/天，原则上单休。顶岗:总装箱内烧角、总装下波焊、总装焊底、端框波形焊要求:满足质量要求与生产效率。1?顶岗电焊工：月薪12000-16000元（考**合格的顶岗者）2?常规电焊工：月工资9000元-12000元3?紧地板螺丝工位：（每分钟15颗以上），月薪9500-12000元4?箱内打胶工：月工资7000-12000元5?油漆工：月工资9000元-13000元6?打砂工：月工资8000元-11000元7??普工:月工资8000元-12000元?原则上每月出勤27-28天干满7天可预支生活费福利待遇：??免费提供6-8人的独立房间，厂内吃住、免费班车?公司免费为新工人提供劳保用品。?每月20号发工资50元工服押金，随走随退??工作地址：天津市宁河区电话微信同步,0
"招车阀体二名（50-_100闸阀，截止阀）计件，车支架二名，计件，试压二名，普工二名,工资面议地址，滨海万洋众创城25栋，",0
天津招聘做模块管工400-450，学徒工240-260，氩弧工600（一级片），包住不包吃，报销路费，8小时工作制，加班另算，工资押一付一，劳保工作服都有，有意者联系我，微信同步，此信息两天内有效。,0
线束厂招工日结240包吃住男女不限16-35周岁电话:微信:,0
招工恒盛人力大量招聘男女临时工，长期工，假期工！一，前叉配件厂，大量招聘男女长期工，上八下八，管吃管住，计件工资，月工资7000-13000，月薪万元不是梦，报名电话,0
